id,age
NDARINVEL8YUZKU_baselineYear1Arm1,109
NDARINVZCNK7B3X_2YearFollowUpYArm1,138
NDARINVF7G1YTJV_baselineYear1Arm1,126
NDARINVCM8902RM_baselineYear1Arm1,129
NDARINV8CHKACUM_baselineYear1Arm1,125
NDARINVUB22FPTE_baselineYear1Arm1,123
NDARINVUHN1WLRZ_baselineYear1Arm1,122
NDARINVV36RW8GC_baselineYear1Arm1,128
NDARINVAER4MX1D_2YearFollowUpYArm1,150
NDARINVVBM9M2WA_baselineYear1Arm1,122
NDARINVAV0XTVFA_baselineYear1Arm1,111
NDARINVVLXUETVJ_2YearFollowUpYArm1,138
NDARINVB1DNH7JC_baselineYear1Arm1,121
NDARINVVLXUETVJ_baselineYear1Arm1,117
NDARINVB7440KXP_baselineYear1Arm1,113
NDARINVBE6KKTH2_baselineYear1Arm1,113
NDARINV74A66FHC_2YearFollowUpYArm1,132
NDARINVT2JT596H_baselineYear1Arm1,113
NDARINV86XLFCDB_baselineYear1Arm1,124
NDARINVNPUYJZV2_baselineYear1Arm1,113
NDARINVP264KPEY_baselineYear1Arm1,117
NDARINVPC925RZE_baselineYear1Arm1,128
NDARINV5L65JM7L_2YearFollowUpYArm1,134
NDARINVPNMUGJ4F_2YearFollowUpYArm1,138
NDARINVPV1DMUHD_baselineYear1Arm1,109
NDARINVR5EL81TR_baselineYear1Arm1,129
NDARINVRAR30NKY_2YearFollowUpYArm1,149
NDARINV79ZF8916_baselineYear1Arm1,112
NDARINVT1UERJMU_baselineYear1Arm1,116
NDARINV7DG2NPET_2YearFollowUpYArm1,137
NDARINVNDYK09VH_baselineYear1Arm1,127
NDARINV49D4EDYG_baselineYear1Arm1,113
NDARINV22LW15TV_baselineYear1Arm1,122
NDARINV2E5NFGXW_2YearFollowUpYArm1,151
NDARINVLN9ZEHNH_baselineYear1Arm1,122
NDARINVLV1B5BTT_baselineYear1Arm1,119
NDARINV2J8WHJ3R_2YearFollowUpYArm1,130
NDARINVM03FUB7G_baselineYear1Arm1,114
NDARINV2LXFHK41_2YearFollowUpYArm1,142
NDARINVMRMZKMZ1_baselineYear1Arm1,118
NDARINVMXLBV1M3_baselineYear1Arm1,117
NDARINVN8WMY397_2YearFollowUpYArm1,136
NDARINVYDL52THG_baselineYear1Arm1,128
NDARINVEVR33BX3_baselineYear1Arm1,116
NDARINVZ547MN37_2YearFollowUpYArm1,141
NDARINVF7G1YTJV_2YearFollowUpYArm1,148
NDARINVZJUBWF3F_baselineYear1Arm1,123
NDARINVC4XAJGAN_2YearFollowUpYArm1,149
NDARINVWGARRD3J_2YearFollowUpYArm1,139
NDARINVX79EETRL_baselineYear1Arm1,120
NDARINVCRU3H91G_2YearFollowUpYArm1,154
NDARINVCRU3H91G_baselineYear1Arm1,130
NDARINV99GKTN71_2YearFollowUpYArm1,147
NDARINV9EZZCWGY_baselineYear1Arm1,130
NDARINVA354YMUE_2YearFollowUpYArm1,135
NDARINVV7KNVTFG_2YearFollowUpYArm1,135
NDARINVA9E5RPZH_baselineYear1Arm1,130
NDARINVVZJC6YFE_2YearFollowUpYArm1,129
NDARINVB53WHJBA_baselineYear1Arm1,112
NDARINVW1A2WG25_2YearFollowUpYArm1,148
NDARINVBDVLJXTL_baselineYear1Arm1,123
NDARINVW6BEL1YX_baselineYear1Arm1,114
NDARINV7DG2NPET_baselineYear1Arm1,113
NDARINVU5J9959A_baselineYear1Arm1,122
NDARINV88V8C4GJ_baselineYear1Arm1,132
NDARINV4L9UBRH1_baselineYear1Arm1,107
NDARINVP3Z6VCWP_baselineYear1Arm1,120
NDARINV50K76F6L_baselineYear1Arm1,117
NDARINV59BE4FA2_baselineYear1Arm1,107
NDARINV5BF7P17A_baselineYear1Arm1,117
NDARINV60VLVXBP_baselineYear1Arm1,116
NDARINV6GNKZJJN_baselineYear1Arm1,109
NDARINV6K2HE999_2YearFollowUpYArm1,140
NDARINVRDMA0DZT_baselineYear1Arm1,123
NDARINVRGY07HCK_baselineYear1Arm1,118
NDARINV6WW1A9ER_2YearFollowUpYArm1,137
NDARINV73P1LVTY_2YearFollowUpYArm1,149
NDARINVTEZ4278H_baselineYear1Arm1,120
NDARINV7TENJYLH_baselineYear1Arm1,114
NDARINV2P48F0JJ_2YearFollowUpYArm1,139
NDARINVMJ61WEFZ_2YearFollowUpYArm1,138
NDARINV352NLM92_baselineYear1Arm1,109
NDARINV39R1KUT6_baselineYear1Arm1,128
NDARINV3KTW4M91_baselineYear1Arm1,130
NDARINVN8V2AN3W_baselineYear1Arm1,121
NDARINVEBFULY5Y_baselineYear1Arm1,112
NDARINVZCDF5310_baselineYear1Arm1,127
NDARINVFA7TAR0L_baselineYear1Arm1,111
NDARINVCT4DY62X_baselineYear1Arm1,127
NDARINVUKT3Y1U0_baselineYear1Arm1,118
NDARINV98E4JFTY_baselineYear1Arm1,129
NDARINVUU8N2C5P_baselineYear1Arm1,115
NDARINVUX8RG3BK_baselineYear1Arm1,113
NDARINVV2HGDTGK_baselineYear1Arm1,120
NDARINV9PLKGRTV_baselineYear1Arm1,112
NDARINVA31C7WYJ_baselineYear1Arm1,117
NDARINVV6KFJX12_baselineYear1Arm1,124
NDARINVVBM9M2WA_2YearFollowUpYArm1,144
NDARINVVH9GWJVF_baselineYear1Arm1,108
NDARINVB05L3CJ5_baselineYear1Arm1,114
NDARINVBNW6NPRK_baselineYear1Arm1,114
NDARINVC2ZLETPN_baselineYear1Arm1,110
NDARINVWFHMPFF1_baselineYear1Arm1,114
NDARINVCDNXAUT3_2YearFollowUpYArm1,145
NDARINVWNEPJL03_baselineYear1Arm1,117
NDARINVTFBZR8TN_2YearFollowUpYArm1,155
NDARINV7U0R6TL7_2YearFollowUpYArm1,131
NDARINVU6BEGBDR_2YearFollowUpYArm1,152
NDARINVU6BEGBDR_baselineYear1Arm1,130
NDARINVPBFD58BU_baselineYear1Arm1,127
NDARINVPLKPLJ9K_baselineYear1Arm1,131
NDARINVPV1DMUHD_2YearFollowUpYArm1,130
NDARINV69FLDML4_2YearFollowUpYArm1,152
NDARINVRAFYUKZZ_baselineYear1Arm1,111
NDARINVRPED5RXE_2YearFollowUpYArm1,143
NDARINVT1UERJMU_2YearFollowUpYArm1,138
NDARINVT8HC1Z30_baselineYear1Arm1,120
NDARINVTK6XY92L_baselineYear1Arm1,114
NDARINVP0R0G7PW_baselineYear1Arm1,123
NDARINVL64HB2ET_baselineYear1Arm1,108
NDARINV4J8HX541_2YearFollowUpYArm1,150
NDARINVNM81RNFR_baselineYear1Arm1,117
NDARINV1U4C4M56_2YearFollowUpYArm1,145
NDARINVLG1ZU0EJ_baselineYear1Arm1,129
NDARINV2LD0E2FB_baselineYear1Arm1,116
NDARINV309YZLPJ_baselineYear1Arm1,109
NDARINVMXLBV1M3_2YearFollowUpYArm1,139
NDARINVN0AK70MR_baselineYear1Arm1,124
NDARINVN3KE0NWT_2YearFollowUpYArm1,141
NDARINV49D4EDYG_2YearFollowUpYArm1,135
NDARINV1H7NZZZ9_baselineYear1Arm1,119
NDARINVEKJJFW9J_baselineYear1Arm1,122
NDARINVEV4ZUKCU_baselineYear1Arm1,109
NDARINVF72J4L68_baselineYear1Arm1,121
NDARINVZJUBWF3F_2YearFollowUpYArm1,146
NDARINVZUGVEHNK_baselineYear1Arm1,128
NDARINVFNCXC6GH_baselineYear1Arm1,108
NDARINVX14G2VCP_baselineYear1Arm1,113
NDARINVCEGFEM93_baselineYear1Arm1,130
NDARINV9DWM4Z1U_baselineYear1Arm1,109
NDARINVV2G5F6T0_baselineYear1Arm1,116
NDARINV9PLKGRTV_2YearFollowUpYArm1,136
NDARINVAV0XTVFA_2YearFollowUpYArm1,134
NDARINVVLDYPNLT_baselineYear1Arm1,130
NDARINVB53WHJBA_2YearFollowUpYArm1,135
NDARINVW17VYJ0L_baselineYear1Arm1,118
NDARINVBDVLJXTL_2YearFollowUpYArm1,146
NDARINVBM143U2H_baselineYear1Arm1,127
NDARINVW6BEL1YX_2YearFollowUpYArm1,136
NDARINV80VAXPN1_baselineYear1Arm1,117
NDARINVTLFCPMY2_baselineYear1Arm1,117
NDARINV8BG4EF9Y_baselineYear1Arm1,117
NDARINV589PDMA0_baselineYear1Arm1,113
NDARINVPFK4E6YP_2YearFollowUpYArm1,138
NDARINV60VLVXBP_2YearFollowUpYArm1,140
NDARINV6G6L9NXY_baselineYear1Arm1,123
NDARINV6JLX8H82_baselineYear1Arm1,126
NDARINVRDM1L34M_2YearFollowUpYArm1,148
NDARINV6WV9X2KM_2YearFollowUpYArm1,140
NDARINV702TNTVC_baselineYear1Arm1,131
NDARINV788NL0CN_baselineYear1Arm1,113
NDARINV7CBUV9AY_baselineYear1Arm1,114
NDARINVTDCECT0D_baselineYear1Arm1,127
NDARINV4R7NANWE_2YearFollowUpYArm1,137
NDARINV4BK6Y7VR_baselineYear1Arm1,117
NDARINVNEBJA9J9_baselineYear1Arm1,123
NDARINVM4ERTB72_baselineYear1Arm1,125
NDARINVMJR80RMB_baselineYear1Arm1,117
NDARINVMYUC7TV1_baselineYear1Arm1,123
NDARINV3YDKCAH1_2YearFollowUpYArm1,148
NDARINVNDYK09VH_2YearFollowUpYArm1,150
NDARINVLC6CLU57_baselineYear1Arm1,119
NDARINVYN5P4E5V_baselineYear1Arm1,121
NDARINVYZPP72NK_baselineYear1Arm1,120
NDARINVZ04GJXZA_baselineYear1Arm1,124
NDARINVZCDF5310_2YearFollowUpYArm1,148
NDARINVFA7TAR0L_2YearFollowUpYArm1,135
NDARINVFXG8Z1V0_2YearFollowUpYArm1,142
NDARINVFXG8Z1V0_baselineYear1Arm1,118
NDARINVHAHA8KEB_2YearFollowUpYArm1,144
NDARINV8M1KK4KX_baselineYear1Arm1,122
NDARINVUHN1WLRZ_2YearFollowUpYArm1,144
NDARINVX7VT1MFY_2YearFollowUpYArm1,151
NDARINVCUYYHH2D_baselineYear1Arm1,123
NDARINVX24GH2TJ_2YearFollowUpYArm1,148
NDARINVUU8N2C5P_2YearFollowUpYArm1,137
NDARINVUX8RG3BK_2YearFollowUpYArm1,134
NDARINVA1PU5AHW_baselineYear1Arm1,113
NDARINVV6KFJX12_2YearFollowUpYArm1,147
NDARINVVB4VL8R0_baselineYear1Arm1,122
NDARINVVGLF61WZ_baselineYear1Arm1,118
NDARINVAZ4ZE28H_baselineYear1Arm1,128
NDARINVVTLT37BX_baselineYear1Arm1,115
NDARINVWF49ARG9_baselineYear1Arm1,131
NDARINVWNBZJPCU_baselineYear1Arm1,128
NDARINVC96FRWYB_baselineYear1Arm1,110
NDARINVX0YRUY7C_baselineYear1Arm1,131
NDARINVCEGFEM93_2YearFollowUpYArm1,154
NDARINVR5UHTTD8_baselineYear1Arm1,113
NDARINVU6KP4B6G_baselineYear1Arm1,116
NDARINV8CHKACUM_2YearFollowUpYArm1,148
NDARINV80Z1RNR4_2YearFollowUpYArm1,133
NDARINV5BF7P17A_2YearFollowUpYArm1,140
NDARINVPLKPLJ9K_2YearFollowUpYArm1,152
NDARINV5HG40TVB_baselineYear1Arm1,119
NDARINV5PETUZNA_2YearFollowUpYArm1,145
NDARINV66R9F57P_baselineYear1Arm1,109
NDARINVR5EL81TR_2YearFollowUpYArm1,150
NDARINVRGR9NG5T_baselineYear1Arm1,115
NDARINV76NR9YPR_baselineYear1Arm1,128
NDARINVRWDF8L2R_baselineYear1Arm1,131
NDARINV7BTZH7L2_baselineYear1Arm1,122
NDARINVT7Y0PYDA_baselineYear1Arm1,116
NDARINV7N9P7K46_baselineYear1Arm1,110
NDARINVP0R0G7PW_2YearFollowUpYArm1,146
NDARINVNNVUN23M_baselineYear1Arm1,117
NDARINVLRHY4MJ7_baselineYear1Arm1,125
NDARINV2FRF2URF_baselineYear1Arm1,112
NDARINV3385AZ13_baselineYear1Arm1,118
NDARINV361NRHEX_baselineYear1Arm1,111
NDARINVMYUC7TV1_2YearFollowUpYArm1,148
NDARINV39R1KUT6_2YearFollowUpYArm1,152
NDARINV3GZNM6F8_baselineYear1Arm1,129
NDARINVN2H3FKB7_baselineYear1Arm1,119
NDARINVNBJHR1RV_baselineYear1Arm1,129
NDARINV45WKYG93_baselineYear1Arm1,115
NDARINVF72J4L68_2YearFollowUpYArm1,144
NDARINVZJPA44D2_baselineYear1Arm1,117
NDARINVZUGVEHNK_2YearFollowUpYArm1,152
NDARINVFNCXC6GH_2YearFollowUpYArm1,131
NDARINVH4LZJN5R_baselineYear1Arm1,128
NDARINVH7F09R6E_baselineYear1Arm1,130
NDARINVUKT3Y1U0_2YearFollowUpYArm1,139
NDARINVX7VT1MFY_baselineYear1Arm1,128
NDARINV9D044E5P_baselineYear1Arm1,118
NDARINVV154C1XB_baselineYear1Arm1,116
NDARINV9PJ7VRDA_2YearFollowUpYArm1,132
NDARINVVB4VL8R0_2YearFollowUpYArm1,143
NDARINVA9E5RPZH_2YearFollowUpYArm1,156
NDARINVVGLF61WZ_2YearFollowUpYArm1,140
NDARINVARHC5HBJ_baselineYear1Arm1,117
NDARINVBBH4GW2D_baselineYear1Arm1,128
NDARINVBJ0A0JN2_baselineYear1Arm1,129
NDARINVW5JAWZYH_baselineYear1Arm1,129
NDARINVBWFE6KU6_baselineYear1Arm1,112
NDARINV8L88HZVW_baselineYear1Arm1,127
NDARINVUFHL6EBR_baselineYear1Arm1,121
NDARINV4R7NANWE_baselineYear1Arm1,113
NDARINVTRGFZFT8_2YearFollowUpYArm1,142
NDARINV80Z1RNR4_baselineYear1Arm1,110
NDARINVR9ACLAJX_baselineYear1Arm1,120
NDARINVRDA59E22_baselineYear1Arm1,116
NDARINV6VT5M0AL_baselineYear1Arm1,125
NDARINV6YP01DDF_baselineYear1Arm1,114
NDARINVRN6LY8RU_baselineYear1Arm1,128
NDARINV7N9P7K46_2YearFollowUpYArm1,133
NDARINV7Y8GAZ1P_baselineYear1Arm1,115
NDARINVP3NFD934_2YearFollowUpYArm1,151
NDARINV50A1BC7T_baselineYear1Arm1,110
NDARINV2AT88DBZ_baselineYear1Arm1,129
NDARINVLN7EJAJZ_baselineYear1Arm1,121
NDARINV2XU3RAMJ_2YearFollowUpYArm1,155
NDARINVN071F6DW_baselineYear1Arm1,130
NDARINV3W3CHB2Y_baselineYear1Arm1,114
NDARINVN8V2AN3W_2YearFollowUpYArm1,143
NDARINV43DEA5HT_baselineYear1Arm1,110
NDARINVL5Y8K0JK_baselineYear1Arm1,120
NDARINVLEF14KHY_baselineYear1Arm1,129
NDARINVF9LU8GW8_baselineYear1Arm1,109
NDARINVFE5VTN03_baselineYear1Arm1,128
NDARINVH2V8E35J_baselineYear1Arm1,108
NDARINVHEW2AUBP_2YearFollowUpYArm1,136
NDARINV97YHGYC9_baselineYear1Arm1,127
NDARINVX7W0FN4H_baselineYear1Arm1,120
NDARINVX24GH2TJ_baselineYear1Arm1,127
NDARINVV4V8B9K8_baselineYear1Arm1,111
NDARINVVLDYPNLT_2YearFollowUpYArm1,152
NDARINVB2KKR9FP_baselineYear1Arm1,114
NDARINVX0YRUY7C_2YearFollowUpYArm1,154
NDARINVP3NFD934_baselineYear1Arm1,129
NDARINV50K76F6L_2YearFollowUpYArm1,140
NDARINVTRGFZFT8_baselineYear1Arm1,120
NDARINVPTL6W25B_baselineYear1Arm1,116
NDARINV66R9F57P_2YearFollowUpYArm1,131
NDARINVR2T9NUK9_baselineYear1Arm1,125
NDARINVR6PJMZ5P_baselineYear1Arm1,121
NDARINV6G6L9NXY_2YearFollowUpYArm1,145
NDARINVRWDF8L2R_2YearFollowUpYArm1,153
NDARINVT7Y0PYDA_2YearFollowUpYArm1,141
NDARINVTDCECT0D_2YearFollowUpYArm1,150
NDARINVTHD6LXFP_baselineYear1Arm1,128
NDARINVTK6XY92L_2YearFollowUpYArm1,138
NDARINVNVZ6Y707_baselineYear1Arm1,116
NDARINVPAXW8WZB_baselineYear1Arm1,116
NDARINV5B0XG3JG_baselineYear1Arm1,126
NDARINV4BKN34GB_baselineYear1Arm1,111
NDARINV2NZV8ELL_baselineYear1Arm1,130
NDARINVMJC3XJ60_baselineYear1Arm1,128
NDARINVMWHKBMT0_baselineYear1Arm1,120
NDARINVN2H3FKB7_2YearFollowUpYArm1,144
NDARINV3M6TK7TT_baselineYear1Arm1,128
NDARINVLC6CLU57_2YearFollowUpYArm1,140
NDARINV1TM2HNZW_baselineYear1Arm1,130
NDARINV22LW15TV_2YearFollowUpYArm1,145
NDARINVZRDZ2V00_baselineYear1Arm1,113
NDARINVFXBP5YUC_2YearFollowUpYArm1,138
NDARINVGRZPCR43_baselineYear1Arm1,121
NDARINVCFCXNV7G_baselineYear1Arm1,127
NDARINVCJ0YPLW6_baselineYear1Arm1,125
NDARINVA8G6RKCR_baselineYear1Arm1,130
NDARINVVEFD0RED_baselineYear1Arm1,110
NDARINVAK35AT6W_baselineYear1Arm1,120
NDARINVAZ4ZE28H_2YearFollowUpYArm1,152
NDARINV3LADRYDK_2YearFollowUpYArm1,141
NDARINV3YDKCAH1_baselineYear1Arm1,125
NDARINVBBH4GW2D_2YearFollowUpYArm1,151
NDARINVW5JAWZYH_2YearFollowUpYArm1,150
NDARINVBWFE6KU6_2YearFollowUpYArm1,135
NDARINVWF49ARG9_2YearFollowUpYArm1,155
NDARINVC96FRWYB_2YearFollowUpYArm1,131
NDARINVWN8UC0FU_baselineYear1Arm1,124
NDARINVCEBCR090_baselineYear1Arm1,125
NDARINVUFHL6EBR_2YearFollowUpYArm1,145
NDARINV8TWGX6LF_2YearFollowUpYArm1,132
NDARINVURJ3XK7W_baselineYear1Arm1,117
NDARINVPBFD58BU_2YearFollowUpYArm1,149
NDARINVPETWZ0JC_baselineYear1Arm1,129
NDARINV82D8H4A0_baselineYear1Arm1,116
NDARINV6JFY5LBB_2YearFollowUpYArm1,138
NDARINV6JFY5LBB_baselineYear1Arm1,116
NDARINV6YP01DDF_2YearFollowUpYArm1,137
NDARINVRN6LY8RU_2YearFollowUpYArm1,151
NDARINV7BTZH7L2_2YearFollowUpYArm1,144
NDARINV7JACC03N_2YearFollowUpYArm1,143
NDARINV7Y8GAZ1P_2YearFollowUpYArm1,138
NDARINV4PZ5WRHB_baselineYear1Arm1,109
NDARINV569JK9GU_2YearFollowUpYArm1,155
NDARINVPL7VWK07_baselineYear1Arm1,118
NDARINVNER12NXX_baselineYear1Arm1,130
NDARINV4BU3CBM5_baselineYear1Arm1,125
NDARINV361NRHEX_2YearFollowUpYArm1,135
NDARINV39DNG05T_baselineYear1Arm1,129
NDARINV3GZNM6F8_2YearFollowUpYArm1,151
NDARINVN542D50W_baselineYear1Arm1,129
NDARINV1H7NZZZ9_2YearFollowUpYArm1,141
NDARINV29CHYRH1_baselineYear1Arm1,119
NDARINVLN7EJAJZ_2YearFollowUpYArm1,144
NDARINVLRHY4MJ7_2YearFollowUpYArm1,148
NDARINVLXC3WJW0_2YearFollowUpYArm1,140
NDARINVHBZ05H20_baselineYear1Arm1,113
NDARINVXB938J8E_baselineYear1Arm1,122
NDARINVCK8WM58K_2YearFollowUpYArm1,133
NDARINVVJG59G6B_baselineYear1Arm1,110
NDARINVW01DNXTA_baselineYear1Arm1,116
NDARINVBFGLJHYJ_2YearFollowUpYArm1,135
NDARINV8L88HZVW_2YearFollowUpYArm1,150
NDARINVUKEHKCA6_baselineYear1Arm1,123
NDARINVUWTWYGD1_baselineYear1Arm1,110
NDARINV9D044E5P_2YearFollowUpYArm1,141
NDARINVTTV73ARA_baselineYear1Arm1,115
NDARINV6EVBBMKN_baselineYear1Arm1,114
NDARINVRRUM0E9U_baselineYear1Arm1,121
NDARINV76NR9YPR_2YearFollowUpYArm1,151
NDARINVTCT40GNY_baselineYear1Arm1,111
NDARINVTFUH55TZ_baselineYear1Arm1,110
NDARINVPETWZ0JC_2YearFollowUpYArm1,153
NDARINV5A6YDAY7_baselineYear1Arm1,131
NDARINV5FY23Y7U_baselineYear1Arm1,122
NDARINVPR3T5MAK_baselineYear1Arm1,116
NDARINVM4ERTB72_2YearFollowUpYArm1,151
NDARINVNHN8DBMA_baselineYear1Arm1,122
NDARINVNHVAX6N2_baselineYear1Arm1,127
NDARINV3385AZ13_2YearFollowUpYArm1,141
NDARINVMY1X0RAH_baselineYear1Arm1,129
NDARINVN071F6DW_2YearFollowUpYArm1,151
NDARINV3TKL2EYB_baselineYear1Arm1,107
NDARINV3W3CHB2Y_2YearFollowUpYArm1,136
NDARINV42ELB372_baselineYear1Arm1,115
NDARINVNA0JBJZ6_baselineYear1Arm1,129
NDARINVL5Y8K0JK_2YearFollowUpYArm1,141
NDARINV1NBATKW5_baselineYear1Arm1,116
NDARINV2FRF2URF_2YearFollowUpYArm1,134
NDARINVGU3ADLYR_baselineYear1Arm1,121
NDARINVD6X8GC05_baselineYear1Arm1,111
NDARINVXL4DGB3P_2YearFollowUpYArm1,155
NDARINVCJ0YPLW6_2YearFollowUpYArm1,149
NDARINVBFGLJHYJ_baselineYear1Arm1,109
NDARINVX3GM1J59_baselineYear1Arm1,131
NDARINVX4GVLBGY_baselineYear1Arm1,127
NDARINVAYL4T0GT_baselineYear1Arm1,113
NDARINVBB9X243N_baselineYear1Arm1,117
NDARINVW2JAJB5C_baselineYear1Arm1,116
NDARINVBVEY2KG3_baselineYear1Arm1,122
NDARINVWAE6MMYC_baselineYear1Arm1,128
NDARINVC7BXUG5T_baselineYear1Arm1,131
NDARINVWKC5ATFL_baselineYear1Arm1,119
NDARINVWY0RDFB7_baselineYear1Arm1,122
NDARINVCEBCR090_2YearFollowUpYArm1,148
NDARINVUEZLMURY_baselineYear1Arm1,115
NDARINV8T2NUL38_baselineYear1Arm1,124
NDARINVUPMTMV0G_baselineYear1Arm1,114
NDARINV96X5ZCCH_baselineYear1Arm1,127
NDARINV9N7VAA7U_baselineYear1Arm1,112
NDARINVV4V8B9K8_2YearFollowUpYArm1,132
NDARINV5HG40TVB_2YearFollowUpYArm1,142
NDARINV5MXTGY8D_baselineYear1Arm1,109
NDARINVRRUM0E9U_2YearFollowUpYArm1,146
NDARINVTTFEB4VE_baselineYear1Arm1,121
NDARINVTUH09WJW_baselineYear1Arm1,109
NDARINVRCE62M22_baselineYear1Arm1,120
NDARINVRGJHW57A_2YearFollowUpYArm1,145
NDARINV6VT5M0AL_2YearFollowUpYArm1,149
NDARINV6X4L1EPK_baselineYear1Arm1,117
NDARINV7BCF45XY_baselineYear1Arm1,131
NDARINV7VG73XLG_baselineYear1Arm1,122
NDARINV4PZ5WRHB_2YearFollowUpYArm1,133
NDARINVP3G9ZM2J_baselineYear1Arm1,116
NDARINV556U6DJ0_baselineYear1Arm1,126
NDARINVPAXW8WZB_2YearFollowUpYArm1,138
NDARINVPH3LCEGR_baselineYear1Arm1,123
NDARINV6EVBBMKN_2YearFollowUpYArm1,136
NDARINVMAZ34RE3_baselineYear1Arm1,121
NDARINV4C12ZREL_2YearFollowUpYArm1,133
NDARINVNHVAX6N2_2YearFollowUpYArm1,149
NDARINV4CFUY1KU_2YearFollowUpYArm1,148
NDARINV3LADRYDK_baselineYear1Arm1,118
NDARINVN542D50W_2YearFollowUpYArm1,154
NDARINV1H7JEJW1_baselineYear1Arm1,112
NDARINV1ZY11ZP0_2YearFollowUpYArm1,143
NDARINV2NZV8ELL_2YearFollowUpYArm1,152
NDARINVH1DMRF2L_2YearFollowUpYArm1,153
NDARINVH2V8E35J_2YearFollowUpYArm1,132
NDARINVH5LXH4TB_baselineYear1Arm1,122
NDARINVXAUM8TGK_baselineYear1Arm1,115
NDARINVD1MG320G_2YearFollowUpYArm1,136
NDARINVDAYVFF0J_baselineYear1Arm1,120
NDARINV9WT4F32B_baselineYear1Arm1,111
NDARINVA68WCRUL_baselineYear1Arm1,109
NDARINVWAE6MMYC_2YearFollowUpYArm1,150
NDARINVX4GVLBGY_2YearFollowUpYArm1,149
NDARINVCK8WM58K_baselineYear1Arm1,110
NDARINVX5384ZU4_2YearFollowUpYArm1,137
NDARINVLNF7Y6BR_2YearFollowUpYArm1,148
NDARINVVZR097LZ_baselineYear1Arm1,123
NDARINVW2JAJB5C_2YearFollowUpYArm1,137
NDARINVCE16DXG2_baselineYear1Arm1,118
NDARINVUDXAL2AW_baselineYear1Arm1,116
NDARINV8GNT6WT8_baselineYear1Arm1,108
NDARINVUKEHKCA6_2YearFollowUpYArm1,145
NDARINVUVKK59DF_baselineYear1Arm1,120
NDARINV9AD6NWVN_baselineYear1Arm1,123
NDARINVV0BGPHNW_baselineYear1Arm1,125
NDARINV82HYA45D_2YearFollowUpYArm1,140
NDARINV8666P5JN_2YearFollowUpYArm1,131
NDARINVRMNE6ECK_baselineYear1Arm1,121
NDARINV74A66FHC_baselineYear1Arm1,109
NDARINV7J4T7ZK4_baselineYear1Arm1,125
NDARINV4PKFHBXH_baselineYear1Arm1,131
NDARINVNU44R23M_baselineYear1Arm1,120
NDARINV4YL383FF_2YearFollowUpYArm1,147
NDARINV5FY23Y7U_2YearFollowUpYArm1,145
NDARINVPR3T5MAK_2YearFollowUpYArm1,138
NDARINV5MXTGY8D_2YearFollowUpYArm1,133
NDARINVR2AB103B_baselineYear1Arm1,123
NDARINV62K5R39F_baselineYear1Arm1,120
NDARINVR6HHHKR9_baselineYear1Arm1,122
NDARINVRCE62M22_2YearFollowUpYArm1,142
NDARINV4C12ZREL_baselineYear1Arm1,110
NDARINV4CFUY1KU_baselineYear1Arm1,123
NDARINV3BL9Z315_baselineYear1Arm1,107
NDARINVN1V585NY_baselineYear1Arm1,121
NDARINV42ELB372_2YearFollowUpYArm1,140
NDARINVNA0JBJZ6_2YearFollowUpYArm1,153
NDARINVLEF14KHY_2YearFollowUpYArm1,150
NDARINVLL8XP3FZ_baselineYear1Arm1,113
NDARINV29CHYRH1_2YearFollowUpYArm1,141
NDARINVLNF7Y6BR_baselineYear1Arm1,125
NDARINV2EJZCHYV_baselineYear1Arm1,108
NDARINVLW127JFT_baselineYear1Arm1,114
NDARINV2K2KV0JW_2YearFollowUpYArm1,153
NDARINV2XAHZZ2A_baselineYear1Arm1,125
NDARINVMJC3XJ60_2YearFollowUpYArm1,152
NDARINVXKYUY7PR_baselineYear1Arm1,111
NDARINVVA82JDEJ_baselineYear1Arm1,125
NDARINVAHRMZ8T8_baselineYear1Arm1,121
NDARINVVEFD0RED_2YearFollowUpYArm1,131
NDARINVBB0FDDL0_baselineYear1Arm1,119
NDARINVBU31791C_baselineYear1Arm1,127
NDARINVC7BXUG5T_2YearFollowUpYArm1,154
NDARINVWKC5ATFL_2YearFollowUpYArm1,141
NDARINVWW1770EM_baselineYear1Arm1,116
NDARINV8RNZXR25_baselineYear1Arm1,108
NDARINVUP7H8Z59_baselineYear1Arm1,124
NDARINV93D98KMC_baselineYear1Arm1,111
NDARINVA68WCRUL_2YearFollowUpYArm1,132
NDARINVVA82JDEJ_2YearFollowUpYArm1,147
NDARINVR2T9NUK9_2YearFollowUpYArm1,149
NDARINVR6PJMZ5P_2YearFollowUpYArm1,144
NDARINV8666P5JN_baselineYear1Arm1,109
NDARINV7VG73XLG_2YearFollowUpYArm1,143
NDARINV53CVF7NB_baselineYear1Arm1,116
NDARINV5A6YDAY7_2YearFollowUpYArm1,159
NDARINVPG5HVR50_baselineYear1Arm1,121
NDARINV6J4KCFWV_baselineYear1Arm1,108
NDARINVRF70B79M_baselineYear1Arm1,125
NDARINVMWH0MZFX_baselineYear1Arm1,130
NDARINVNJGJ5FRB_2YearFollowUpYArm1,155
NDARINV4CNTJPDV_baselineYear1Arm1,110
NDARINVNJRMP62L_2YearFollowUpYArm1,144
NDARINVN4L0J1AL_baselineYear1Arm1,117
NDARINVL38MLBTJ_baselineYear1Arm1,129
NDARINV1MF1L9LR_baselineYear1Arm1,125
NDARINVLBXNVNEW_baselineYear1Arm1,112
